ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000267027	AC011524.2	19	29440344	29441107	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267240	AC011524.3	19	29451413	29455850	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267339	LINC00906	19	29456038	29461781	1	lincRNA	148145	LINC00906	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000252272	RNA5SP470	19	29492577	29492682	1	rRNA	NA	RNA5SP470	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267014	CTD-2081K17.2	19	29493462	29504862	1	lincRNA	100505835	NA	NA	NA	0	0	17	7.00219e-06	4.23479e-09	GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v7/Brain_Cerebellum	NA	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000169021	UQCRFS1	19	29698173	29704448	-1	protein_coding	7386	UQCRFS1	0.694438038047755	-0.273793778	48	18.65	40	2.1511e-12	3.88007e-11	EyeGEx:eQTLcatalogue/BrainSeq_ge_brain:PsychENCODE_eQTLs:GTEx/v8/Artery_Aorta:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Muscle_Skeletal:GTEx/v7/Muscle_Skeletal:GTEx/v6/Testis	-	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267498	CTB-32O4.2	19	29704142	29706722	1	lincRNA	NA	NA	NA	NA	45	18.65	31	3.70966e-14	2.8337e-12	GTEx/v8/Testis:GTEx/v7/Testis:GTEx/v6/Testis	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000241604	RN7SL340P	19	29723999	29724292	-1	misc_RNA	NA	RN7SL340P	NA	NA	59	6.593	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000264515	CTC-525D6.1	19	29777918	30016659	-1	processed_transcript	284395	NA	NA	NA	19	6.431	5	6.22058e-07	6.53673e-19	GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v6/Brain_Cerebellar_Hemisphere	NA	Yes	Fetal_Cortex:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267574	CTC-525D6.5	19	29938945	29939287	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000266248	CTC-525D6.2	19	29980682	30017855	-1	antisense	NA	NA	NA	NA	0	0	4	6.41392e-07	2.39863e-14	GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum	NA	Yes	Fetal_Cortex:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000187135	VSTM2B	19	30017406	30055386	1	protein_coding	342865	VSTM2B	NA	NA	0	0	5	2.33983e-07	2.60149e-22	eQTLcatalogue/HipSci_ge_iPSC:BRAINEAC/CRBL:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum	NA	Yes	Fetal_Cortex:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000105171	POP4	19	30094924	30108144	1	protein_coding	10775	POP4	0.14347717043933	0.233403247	0	0	20	2.17824e-06	0.00126959	eQTLcatalogue/Alasoo_2018_ge_macrophage_naive:CMC_SVA_cis:GTEx/v8/Esophagus_Gastroesophageal_Junction	NA	Yes	Fetal_Cortex:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000166289	PLEKHF1	19	30155963	30166364	1	protein_coding	79156	PLEKHF1	0.0990669966135396	-0.482407873	0	0	1	0.00011707	1.25877e-05	GTEx/v8/Artery_Tibial	NA	No	NA	NA	rs35484580	11
ENSG00000131943	C19orf12	19	30191721	30206364	-1	protein_coding	83636	C19orf12	0.667745724331567	NA	0	0	3	1.8011e-09	1.95911970221381e-05	eQTLGen_cis_eQTLs	+	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	0.004719	rs35484580	11
ENSG00000105173	CCNE1	19	30302805	30315215	1	protein_coding	898	CCNE1	0.268926805475888	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	0.03324	rs35484580	11
ENSG00000267258	CTC-448F2.3	19	30412089	30412560	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000105176	URI1	19	30414551	30506611	1	protein_coding	8725	URI1	0.211667123362299	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000242100	RPL9P32	19	30447276	30447895	-1	pseudogene	NA	RPL9P32	NA	NA	0	0	2	1.35726422633e-05	0.0382036	DICE/Monocyte_non_classical:GTEx/v8/Pancreas	NA	Yes	Mesenchymal_Stem_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267006	CTC-448F2.4	19	30519648	30520823	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000267692	TAF9P3	19	30528192	30528318	1	pseudogene	NA	TAF9P3	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000266910	CTC-448F2.6	19	30528330	30529063	1	pseudogene	NA	NA	NA	NA	0	0	10	0.0003549	0.0286209677419355	TIGER/Nom_Alonso_Pancreatic_islets	+	Yes	Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000267223	AC005597.1	19	30710573	30719622	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.03324	rs35484580	11
ENSG00000198597	ZNF536	19	30719197	31204445	1	protein_coding	9745	ZNF536	0.965216841600083	-0.424049007	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.03324	rs35484580	11
ENSG00000223148	AC011478.1	19	31105127	31105227	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	0.01692	rs35484580	11
ENSG00000267760	CTC-565M22.1	19	31156181	31159554	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267081	CTC-400I9.2	19	31341882	31363414	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.03324	rs35484580	11
ENSG00000261316	CTC-400I9.1	19	31398106	31400062	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267378	CTC-400I9.3	19	31437488	31448098	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000268953	AC020952.1	19	31640362	31640757	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:IMR90:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267777	CTC-439O9.3	19	31658422	31698569	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:IMR90:Trophoblast-like_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000121297	TSHZ3	19	31765851	31840453	-1	protein_coding	57616	TSHZ3	0.425645582007279	-0.790555904	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	0.01692	rs35484580	11
ENSG00000267662	AC007796.1	19	31839787	31908700	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	0.01692	rs35484580	11
ENSG00000267407	CTD-2050I18.1	19	32032945	32045703	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.708e-06	rs35484580	11
ENSG00000261400	AC011525.2	19	32078946	32086626	-1	lincRNA	101927277	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.708e-06	rs35484580	11
ENSG00000267465	AC011525.4	19	32079102	32084687	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:hESC	0.01692	rs35484580	11
ENSG00000252780	RNA5SP471	19	32146262	32146367	-1	rRNA	NA	RNA5SP471	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90	0.03324	rs35484580	11
ENSG00000201894	RNU6-967P	19	32278054	32278161	-1	snRNA	NA	RNU6-967P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	0.03324	rs35484580	11
ENSG00000267012	CTC-360P9.1	19	32377610	32399190	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.708e-06	rs35484580	11
ENSG00000267094	CTC-360P9.5	19	32413790	32436304	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:Mesendoderm	0.03324	rs35484580	11
ENSG00000221504	AC011456.1	19	32417479	32417594	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:Mesendoderm	0.03324	rs35484580	11
ENSG00000267684	CTC-360P9.2	19	32456548	32457875	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	9.708e-06	rs35484580	11
ENSG00000267489	CTC-360P9.4	19	32458005	32516697	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell	0.0001785	rs35484580	11
ENSG00000267779	CTC-360P9.3	19	32516768	32547771	1	lincRNA	100996665	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell	0.0001785	rs35484580	11
ENSG00000267204	AC011518.1	19	32592994	32596822	-1	lincRNA	101927411	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.708e-06	rs35484580	11
ENSG00000267133	AC011518.2	19	32594489	32597443	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.708e-06	rs35484580	11
ENSG00000200738	RNA5SP472	19	32734871	32734989	-1	rRNA	NA	RNA5SP472	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	0.0001785	rs35484580	11
