Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Astrocyte	14047	0.0067258	0.010594	0.0079513	0.19882	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Fibroblast	14047	0.0031943	0.0043946	0.0089007	0.35984	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	CGE_interneuron	14047	0.0016541	0.0040833	0.0051903	0.37498	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Oligodendrocyte_precursor	14047	0.0025932	0.004688	0.0090967	0.3878	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Thalamic_excitatory	14047	0.001058	0.0024751	0.0083233	0.44943	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Miscellaneous	14047	-0.0052311	-0.0065434	0.0083318	0.73494	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Splatter	14047	-0.0084712	-0.019487	0.009068	0.82489	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Oligodendrocyte	14047	-0.008367	-0.015325	0.0072187	0.87678	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14047	-0.0061481	-0.016025	0.0051841	0.88217	1	1
109_Siletti_Thalamus.ILN.PILN.CM_Human_2022_level2	Committed_oligodendrocyte_precursor	14047	-0.012823	-0.022325	0.0082282	0.94042	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	vascular_associated_smooth_muscle_cell	14143	0.0048663	0.013537	0.0031463	0.060983	0.670813	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	ependymal_cell	14143	0.0047706	0.0099104	0.0059013	0.20944	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	endothelial_cell	14143	0.0042642	0.0088438	0.0059652	0.23736	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	central_nervous_system_macrophage	14143	0.0029062	0.0047959	0.0072522	0.34431	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	astrocyte	14143	-0.00059508	-0.0010842	0.0080161	0.52959	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	fibroblast	14143	-0.0032981	-0.0053681	0.0090852	0.6417	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	oligodendrocyte_precursor_cell	14143	-0.0036402	-0.0074667	0.007192	0.69362	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	leukocyte	14143	-0.0055633	-0.0075572	0.0080311	0.75575	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	neuron	14143	-0.0042969	-0.010302	0.0055636	0.78003	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	pericyte	14143	-0.0093585	-0.016771	0.0068381	0.91442	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level1	oligodendrocyte	14143	-0.010735	-0.020442	0.0068033	0.94269	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Amygdala_excitatory	14143	0.010778	0.026435	0.0064024	0.046154	0.969234	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Ependymal	14143	0.0073327	0.015233	0.0054453	0.089062	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Midbrain_derived_inhibitory	14143	0.009348	0.0234	0.007886	0.11794	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	MGE_interneuron	14143	0.010153	0.023593	0.0086172	0.11937	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Microglia	14143	0.0059571	0.0098308	0.0063717	0.17492	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	CGE_interneuron	14143	0.009923	0.021363	0.010814	0.17943	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Astrocyte	14143	0.0048733	0.0088786	0.0070754	0.24549	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Vascular	14143	0.0043487	0.0074912	0.0065245	0.25255	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Fibroblast	14143	0.0030824	0.0050171	0.0070804	0.33166	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Oligodendrocyte_precursor	14143	0.0023226	0.004764	0.0075906	0.37981	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Miscellaneous	14143	-0.00072202	-0.00098078	0.0072467	0.53968	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Splatter	14143	-0.0017984	-0.0041859	0.011448	0.56241	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Committed_oligodendrocyte_precursor	14143	-0.0019503	-0.0041897	0.0059624	0.6282	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Medium_spiny_neuron	14143	-0.0028434	-0.0071572	0.0080307	0.63835	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Deep_layer_intratelencephalic	14143	-0.0030484	-0.0081194	0.0067156	0.67505	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Eccentric_medium_spiny_neuron	14143	-0.006078	-0.014469	0.0093389	0.74241	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14143	-0.0034328	-0.0080328	0.0050766	0.75054	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Oligodendrocyte	14143	-0.0052803	-0.010055	0.0063949	0.79551	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Thalamic_excitatory	14143	-0.0088854	-0.022193	0.0072287	0.89049	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14143	-0.0061423	-0.018501	0.0043436	0.92132	1	1
110_Siletti_Thalamus.LNC.VA_Human_2022_level2	Upper_layer_intratelencephalic	14143	-0.01088	-0.026169	0.0058546	0.96842	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	central_nervous_system_macrophage	13887	0.0080263	0.0084295	0.01059	0.22426	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	endothelial_cell	13887	0.0045816	0.0052785	0.0094051	0.31308	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	pericyte	13887	0.0036642	0.004483	0.0096167	0.3516	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	vascular_associated_smooth_muscle_cell	13887	0.00057666	0.001178	0.0041314	0.4445	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	oligodendrocyte_precursor_cell	13887	0.001054	0.0014384	0.0099999	0.45803	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	fibroblast	13887	0.00024675	0.00029606	0.010775	0.49086	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	astrocyte	13887	-0.0009408	-0.0012033	0.0089269	0.54197	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	neuron	13887	-0.0021226	-0.0045984	0.0060808	0.63647	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	leukocyte	13887	-0.0068543	-0.0072613	0.0095716	0.76303	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level1	oligodendrocyte	13887	-0.010515	-0.012831	0.0096297	0.86257	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	LAMP5_LHX6_and_Chandelier	13887	0.0042969	0.013575	0.0035021	0.10993	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	MGE_interneuron	13887	0.0052238	0.013405	0.0053825	0.1659	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Microglia	13887	0.008381	0.008802	0.0095412	0.18987	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Committed_oligodendrocyte_precursor	13887	0.0049437	0.0092561	0.0066823	0.22971	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Vascular	13887	0.0070152	0.0073553	0.0099172	0.23967	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Fibroblast	13887	0.0024793	0.0029748	0.0089214	0.39054	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Midbrain_derived_inhibitory	13887	0.001924	0.0043129	0.0084005	0.40942	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Oligodendrocyte_precursor	13887	0.0022797	0.0031112	0.010053	0.41031	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Astrocyte	13887	0.00035545	0.00045462	0.0084731	0.48327	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	CGE_interneuron	13887	-0.0010214	-0.0020241	0.0092502	0.54396	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Miscellaneous	13887	-0.0041206	-0.0043653	0.0087591	0.68098	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Oligodendrocyte	13887	-0.0082655	-0.010083	0.0091657	0.81641	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Upper_layer_intratelencephalic	13887	-0.0064913	-0.018529	0.0042348	0.93733	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Splatter	13887	-0.018501	-0.040172	0.010423	0.96204	1	1
111_Siletti_Thalamus.LNC.VPL_Human_2022_level2	Thalamic_excitatory	13887	-0.016268	-0.037549	0.0076338	0.98345	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	endothelial_cell	14580	0.01555	0.020235	0.0095749	0.052202	0.52202	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	central_nervous_system_macrophage	14580	0.007985	0.010003	0.0093313	0.19608	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	astrocyte	14580	0.0028763	0.0050249	0.0079679	0.35906	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	vascular_associated_smooth_muscle_cell	14580	0.0012188	0.0019081	0.006651	0.4273	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	oligodendrocyte_precursor_cell	14580	0.0014552	0.0025221	0.0086672	0.43333	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	pericyte	14580	0.00013022	0.00016082	0.010837	0.49521	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	fibroblast	14580	-0.0047566	-0.0064582	0.010913	0.66853	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	neuron	14580	-0.0049149	-0.011031	0.0061187	0.78908	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	leukocyte	14580	-0.011675	-0.011722	0.011061	0.8544	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level1	oligodendrocyte	14580	-0.0090354	-0.013696	0.0082678	0.86276	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Hippocampal_CA1_3	14580	0.0073329	0.017263	0.0043521	0.046014	0.966294	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Vascular	14580	0.010437	0.012296	0.0090998	0.1257	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Microglia	14580	0.007096	0.0088893	0.0079085	0.1848	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Amygdala_excitatory	14580	0.0045067	0.011601	0.00553	0.20756	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Hippocampal_dentate_gyrus	14580	0.001841	0.0056389	0.0033163	0.28941	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Astrocyte	14580	0.0032441	0.0056676	0.0066954	0.31401	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Oligodendrocyte_precursor	14580	0.002689	0.0046603	0.0083739	0.37406	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	CGE_interneuron	14580	0.0031125	0.006583	0.011361	0.39206	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Upper_rhombic_lip	14580	-0.00012609	-0.00039044	0.0029614	0.51698	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Deep_layer_near_projecting	14580	-0.00062528	-0.0015008	0.008554	0.52914	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Medium_spiny_neuron	14580	-0.00032905	-0.00089905	0.0032278	0.5406	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Fibroblast	14580	-0.00092142	-0.0012511	0.0081845	0.54482	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Splatter	14580	-0.006627	-0.015197	0.0094494	0.75844	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	MGE_interneuron	14580	-0.00844	-0.018118	0.011294	0.77255	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14580	-0.0073073	-0.016415	0.0096766	0.77492	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Oligodendrocyte	14580	-0.006071	-0.0092094	0.0073814	0.79459	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14580	-0.0093705	-0.022587	0.0096529	0.83415	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Committed_oligodendrocyte_precursor	14580	-0.0085767	-0.014979	0.007932	0.8602	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Miscellaneous	14580	-0.018497	-0.037046	0.011209	0.95054	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Upper_layer_intratelencephalic	14580	-0.018056	-0.042282	0.010246	0.96098	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Deep_layer_intratelencephalic	14580	-0.019982	-0.048033	0.010119	0.97584	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	endothelial_cell	14489	0.010545	0.014872	0.0089558	0.11952	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	vascular_associated_smooth_muscle_cell	14489	0.0071742	0.0090369	0.0077674	0.17785	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	central_nervous_system_macrophage	14489	0.0063144	0.0088019	0.0085664	0.23053	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	astrocyte	14489	0.0024001	0.0044772	0.0076291	0.37654	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	pericyte	14489	0.00091615	0.0015941	0.0071348	0.44891	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	oligodendrocyte_precursor_cell	14489	-0.00077464	-0.0015122	0.0078648	0.53923	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	fibroblast	14489	-0.0036812	-0.0053058	0.010897	0.63225	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	leukocyte	14489	-0.0052469	-0.0062747	0.0087771	0.725	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	neuron	14489	-0.0060758	-0.013776	0.0061555	0.83818	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level1	oligodendrocyte	14489	-0.010062	-0.017146	0.0076472	0.90587	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Hippocampal_CA1_3	14489	0.0079279	0.019888	0.0033757	0.0094326	0.188652	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Vascular	14489	0.010296	0.013248	0.0084276	0.11091	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Microglia	14489	0.0058761	0.0081909	0.00721	0.20754	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Astrocyte	14489	0.0031044	0.005791	0.0064941	0.31632	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Splatter	14489	0.0020076	0.0042239	0.010612	0.42498	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Upper_rhombic_lip	14489	0.00096975	0.001918	0.0053775	0.42845	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Oligodendrocyte_precursor	14489	0.00082936	0.0016191	0.0078819	0.4581	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	CGE_interneuron	14489	0.00053018	0.0011456	0.011793	0.48207	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Fibroblast	14489	-6.0436e-05	-8.7109e-05	0.0081188	0.50297	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Amygdala_excitatory	14489	-0.00049486	-0.0011782	0.0093839	0.52103	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Cerebellar_inhibitory	14489	-0.00071096	-0.0016981	0.004524	0.56244	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Deep_layer_near_projecting	14489	-0.0038438	-0.0093767	0.0087002	0.67068	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	MGE_interneuron	14489	-0.0086407	-0.018548	0.012221	0.76023	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Committed_oligodendrocyte_precursor	14489	-0.0061529	-0.010736	0.008036	0.77806	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Miscellaneous	14489	-0.010172	-0.023767	0.011235	0.81737	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14489	-0.0099835	-0.022131	0.010469	0.82985	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Oligodendrocyte	14489	-0.006404	-0.010945	0.0066651	0.83167	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14489	-0.013643	-0.032812	0.010089	0.91183	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Deep_layer_intratelencephalic	14489	-0.023868	-0.057426	0.010669	0.98735	1	1
11_Siletti_CerebralCortex.PPH.TH-TL_Human_2022_level2	Upper_layer_intratelencephalic	14489	-0.02422	-0.05853	0.010231	0.99104	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	endothelial_cell	14415	0.012699	0.017859	0.0078674	0.053267	0.585937	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	choroid_plexus_epithelial_cell	14415	0.0033852	0.0092469	0.0032366	0.14781	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	vascular_associated_smooth_muscle_cell	14415	0.0029788	0.0076019	0.0035438	0.2003	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	central_nervous_system_macrophage	14415	0.0016133	0.0019607	0.009029	0.42909	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	fibroblast	14415	-0.0024312	-0.0031622	0.0098968	0.59702	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	astrocyte	14415	-0.0021087	-0.003242	0.0081732	0.6018	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	pericyte	14415	-0.004012	-0.0047524	0.009987	0.65605	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	oligodendrocyte_precursor_cell	14415	-0.0048229	-0.0080955	0.0080083	0.72649	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	neuron	14415	-0.0075913	-0.016073	0.0059336	0.8996	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	leukocyte	14415	-0.016834	-0.017574	0.0095198	0.96148	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level1	oligodendrocyte	14415	-0.013429	-0.020999	0.007574	0.96188	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Choroid_plexus	14415	0.0044423	0.012134	0.0029802	0.068042	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Vascular	14415	0.013186	0.015181	0.0091053	0.073793	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Microglia	14415	0.0072618	0.0088252	0.0080561	0.1837	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	CGE_interneuron	14415	0.010387	0.020665	0.011671	0.18675	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Fibroblast	14415	0.0057424	0.007469	0.0082208	0.24243	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Astrocyte	14415	0.0051262	0.0078812	0.0074162	0.24472	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Eccentric_medium_spiny_neuron	14415	0.0017155	0.0052992	0.0032182	0.29699	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Oligodendrocyte_precursor	14415	0.0039006	0.0065475	0.0084001	0.3212	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Splatter	14415	0.0031289	0.0066174	0.0086417	0.35865	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Deep_layer_near_projecting	14415	0.0023155	0.0052772	0.0088788	0.39713	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Medium_spiny_neuron	14415	0.00066458	0.0014749	0.0043574	0.43939	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	MGE_interneuron	14415	-0.0015422	-0.0031541	0.011503	0.55333	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14415	-0.0033238	-0.0069803	0.010332	0.62616	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14415	-0.0039974	-0.0091838	0.0097701	0.65878	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Oligodendrocyte	14415	-0.0055637	-0.0087034	0.0069914	0.78691	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Miscellaneous	14415	-0.014604	-0.024153	0.01235	0.88149	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Committed_oligodendrocyte_precursor	14415	-0.0087629	-0.01529	0.0071962	0.88832	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Upper_layer_intratelencephalic	14415	-0.012477	-0.027722	0.010153	0.89043	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Deep_layer_intratelencephalic	14415	-0.012567	-0.02893	0.0099623	0.89641	1	1
12_Siletti_CerebralCortex.STG_Human_2022_level2	Amygdala_excitatory	14415	-0.0086471	-0.027223	0.0034834	0.99347	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	vascular_associated_smooth_muscle_cell	14385	0.0074147	0.016383	0.0045778	0.05266	0.5266	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	central_nervous_system_macrophage	14385	0.0086358	0.010074	0.0097197	0.18715	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	endothelial_cell	14385	0.0041127	0.0058559	0.0074139	0.28954	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	astrocyte	14385	-0.00035454	-0.00053903	0.0086786	0.51629	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	fibroblast	14385	-0.0011372	-0.0014551	0.0095449	0.54742	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	oligodendrocyte_precursor_cell	14385	-0.0022451	-0.0037006	0.0086699	0.60216	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	pericyte	14385	-0.0027666	-0.004109	0.0076771	0.64071	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	neuron	14385	-0.0054226	-0.011582	0.0063315	0.80412	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	oligodendrocyte	14385	-0.010675	-0.015249	0.0085527	0.894	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level1	leukocyte	14385	-0.015123	-0.017006	0.0086574	0.95966	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Microglia	14385	0.009205	0.010738	0.0085719	0.14145	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Upper_rhombic_lip	14385	0.0062405	0.0099553	0.0071799	0.19239	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Vascular	14385	0.0061043	0.0077195	0.0080532	0.22423	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	CGE_interneuron	14385	0.0070224	0.014043	0.012884	0.29287	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Lower_rhombic_lip	14385	0.0040454	0.0045569	0.0078751	0.30374	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Splatter	14385	0.0049299	0.010203	0.0096371	0.30449	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Astrocyte	14385	0.0022849	0.0034739	0.0078298	0.38522	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Fibroblast	14385	0.0018462	0.0023622	0.0079649	0.40835	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Oligodendrocyte_precursor	14385	0.00062942	0.0010375	0.0091728	0.47265	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Committed_oligodendrocyte_precursor	14385	-0.00090116	-0.0014006	0.0081474	0.54403	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Deep_layer_near_projecting	14385	-0.0010489	-0.0024232	0.0093919	0.54446	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	MGE_interneuron	14385	-0.0049404	-0.009912	0.012902	0.6491	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14385	-0.0044351	-0.0095038	0.010571	0.66259	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Oligodendrocyte	14385	-0.0071112	-0.01017	0.0080111	0.81263	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Miscellaneous	14385	-0.011701	-0.024427	0.011465	0.84627	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14385	-0.010745	-0.025443	0.0099998	0.85869	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Upper_layer_intratelencephalic	14385	-0.019811	-0.0447	0.010863	0.96589	1	1
31_Siletti_CerebralCortex.FuGt.TF_Human_2022_level2	Deep_layer_intratelencephalic	14385	-0.020178	-0.047137	0.010826	0.96881	1	1
34_Siletti_CerebralCortex.SOG.A19_Human_2022_level1	fibroblast	14364	0.0071603	0.010662	0.008327	0.19493	1	1
34_Siletti_CerebralCortex.SOG.A19_Human_2022_level1	central_nervous_system_macrophage	14364	0.007471	0.0096267	0.0091609	0.20739	1	1
34_Siletti_CerebralCortex.SOG.A19_Human_2022_level1	astrocyte	14364	0.0051251	0.0083004	0.0083818	0.27046	1	1
34_Siletti_CerebralCortex.SOG.A19_Human_2022_level1	vascular_associated_smooth_muscle_cell	14364	0.0031025	0.005792	0.0056641	0.29194	1	1
34_Siletti_CerebralCortex.SOG.A19_Human_2022_level1	oligodendrocyte_precursor_cell	14364	-0.0006525	-0.0011631	0.0084233	0.53087	1	1
